Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,209.818176,210.618179,207.081818,208.154541,178.041031,7588053
2011-01-04,208.309097,208.94545,199.654541,200.736359,171.696014,22965195
2011-01-05,199.490906,199.818176,193.636368,194.427277,166.299713,29191800
2011-01-06,195.318176,196.081818,190.409088,191.536362,163.826981,26233795
2011-01-07,190.0,195.981812,189.27272,190.763641,163.166061,33983851
2011-01-10,189.863632,192.518188,182.745453,184.363632,157.691925,35807255
2011-01-11,184.727264,189.572723,182.318176,185.990906,159.083801,34005752
2011-01-12,187.418182,195.318176,186.245453,194.44545,166.315216,37752814
2011-01-13,194.181824,194.181824,184.727264,186.545456,159.558136,28324004
2011-01-14,187.27272,191.600006,182.727264,183.490906,156.94545,24588250
2011-01-17,183.654541,185.436356,180.545456,182.027267,155.693588,18208866
2011-01-18,183.636368,186.181824,181.836365,183.899994,157.29538,19144675
2011-01-19,184.709091,188.181824,184.709091,186.045456,159.130432,18071174
2011-01-20,185.218185,193.909088,182.990906,191.009094,163.376022,19835882
2011-01-21,189.663635,194.381821,188.081818,193.736359,165.708725,23706760
2011-01-24,193.636368,198.527267,192.727264,197.072723,168.562408,47351716
2011-01-25,197.818176,198.363632,187.818176,188.709091,161.408768,38448415
2011-01-27,190.363632,190.909088,183.0,184.427277,157.746399,33297764
2011-01-28,185.090912,187.309097,180.590912,185.172729,158.384003,26788206
2011-01-31,181.618179,187.27272,180.281815,185.745453,158.873871,21694667
2011-02-01,185.290909,185.454544,180.0,180.872726,154.70607,25132965
2011-02-02,184.545456,186.154541,182.209091,183.890915,157.287628,17083781
2011-02-03,183.636368,188.672729,182.409088,186.727264,159.713638,16068459
2011-02-04,185.454544,188.136368,180.036362,181.090912,154.892685,19283671
2011-02-07,179.090912,180.909088,177.154541,177.954544,152.210052,18498540
2011-02-08,179.254547,179.27272,172.145447,173.009094,147.980042,38561842
2011-02-09,172.909088,179.254547,170.872726,174.009094,148.835358,36993066
2011-02-10,174.05455,177.227264,173.636368,174.518188,149.270813,18715125
2011-02-11,174.754547,183.27272,174.754547,181.918182,155.600281,22211942
2011-02-14,183.654541,188.790909,183.654541,188.045456,160.841141,19183411
2011-02-15,188.0,193.845459,188.0,191.672729,163.943649,26982532
2011-02-16,190.27272,192.654541,189.863632,191.018188,163.38382,9236227
2011-02-17,190.518188,194.545456,188.390915,192.181824,164.379105,21857841
2011-02-18,193.090912,195.090912,185.927277,186.581818,159.589218,35232444
2011-02-21,186.581818,189.418182,182.927277,188.663635,161.369888,15063350
2011-02-22,186.672729,187.818176,184.572723,186.745453,159.729187,14653699
2011-02-23,185.27272,187.236359,182.381821,182.927277,156.463379,14496949
2011-02-24,182.399994,182.545456,171.581818,172.972733,147.948975,43431096
2011-02-25,176.254547,181.190903,175.672729,179.318176,153.376389,26761487
2011-02-28,181.418182,182.990906,174.927277,176.518188,150.981491,36869228
2011-03-01,178.890915,187.27272,177.872726,186.581818,159.589218,26361698
2011-03-03,183.454544,188.309097,181.100006,185.372726,158.555038,34432750
2011-03-04,187.27272,190.263641,183.890915,184.790909,158.057404,18568319
2011-03-07,183.227264,184.363632,180.363632,183.663635,157.093246,17101144
2011-03-08,184.545456,186.281815,182.745453,185.563629,158.718353,15472270
2011-03-09,187.218185,189.090912,185.690903,188.227264,160.996613,17054807
2011-03-10,186.909088,186.909088,183.290909,184.463638,157.777481,10533066
2011-03-11,183.090912,186.363632,181.845459,183.072723,156.587814,14535279
2011-03-14,183.072723,185.745453,182.899994,185.290909,158.485092,10378098
2011-03-15,180.0,182.44545,179.227264,181.199997,154.985977,21340874
2011-03-16,182.181824,187.981812,182.181824,186.809097,159.783615,22552920
2011-03-17,185.454544,186.800003,182.581818,183.972733,157.357605,31400270
2011-03-18,184.281815,185.818176,181.827271,182.281815,155.91127,11674993
2011-03-21,183.618179,184.154541,181.27272,182.472733,156.074585,10459223
2011-03-22,183.263641,184.254547,181.327271,182.572723,156.160126,18005289
2011-03-23,182.127274,189.754547,181.681824,189.254547,161.87529,28313109
2011-03-24,190.263641,193.627274,190.263641,191.472733,163.772583,16644864
2011-03-25,194.690903,199.454544,192.572723,198.381821,169.682175,21900758
2011-03-28,196.181824,202.818176,196.009094,200.145447,171.190613,31802133
2011-03-29,200.0,201.818176,198.727264,199.909088,170.988449,19421473
2011-03-30,200.909088,202.809097,200.100006,201.654541,172.481415,14285155
2011-03-31,202.218185,205.090912,199.563629,202.94545,173.585541,39723216
2011-04-01,202.690903,203.454544,199.090912,200.527267,171.517212,17402236
2011-04-04,200.954544,204.899994,200.954544,203.490906,174.052109,16912005
2011-04-05,204.5,205.072723,200.745453,202.045456,172.815765,14686804
2011-04-06,201.600006,203.545456,199.27272,200.090912,171.143997,17832133
2011-04-07,200.0,202.618179,198.854538,200.727264,171.688263,15195235
2011-04-08,200.818176,203.436356,198.427277,199.690903,170.801819,18281763
2011-04-11,197.27272,201.527267,197.27272,200.109085,171.159515,17869494
2011-04-13,198.872726,205.454544,197.490906,204.881821,175.241806,27268070
2011-04-15,203.627274,207.090912,199.681824,200.309097,171.330612,32808215
2011-04-18,200.381821,203.154541,196.645447,197.109085,168.593521,32784537
2011-04-19,197.090912,198.818176,194.909088,198.190903,169.51886,19193520
2011-04-20,200.672729,202.527267,199.090912,202.245453,172.986847,13743636
2011-04-21,203.94545,204.354538,202.090912,203.363632,173.943253,13116108
2011-04-25,202.636368,204.790909,201.654541,202.300003,173.033478,15140691
2011-04-26,203.363632,204.618179,199.663635,203.899994,174.402008,22127270
2011-04-27,205.081818,205.181824,200.363632,201.245453,172.1315,24888902
2011-04-28,203.27272,205.081818,197.27272,203.181824,173.787735,63212490
2011-04-29,202.909088,205.090912,200.563629,202.627274,173.313416,26534112
2011-05-02,202.509094,203.327271,198.981812,199.690903,170.801819,12139336
2011-05-03,199.27272,201.44545,192.072723,194.145447,166.05864,34744754
2011-05-04,192.681824,194.909088,189.600006,192.300003,164.480148,23253048
2011-05-05,192.181824,194.05455,185.636368,187.27272,160.180206,26183866
2011-05-06,187.818176,197.94545,187.736359,197.05455,168.54686,31367308
2011-05-09,198.800003,198.800003,193.863632,196.909088,168.422455,11077110
2011-05-10,196.545456,197.27272,193.863632,195.672729,167.36499,11888525
2011-05-11,196.0,196.672729,192.909088,195.763641,167.442703,11803324
2011-05-12,194.545456,196.172729,190.909088,191.300003,163.624832,12828887
2011-05-13,191.818176,199.345459,190.05455,195.100006,166.875046,23128644
2011-05-16,193.363632,193.963638,191.818176,192.318176,164.495728,10263132
2011-05-17,192.363632,193.227264,186.0,189.045456,161.696457,19981456
2011-05-18,190.0,191.227264,186.372726,187.681824,160.530106,17008519
2011-05-19,189.818176,189.818176,186.136368,187.290909,160.19574,9594981
2011-05-20,188.727264,191.654541,186.363632,189.672729,162.232986,14523778
2011-05-23,188.527267,188.527267,182.363632,183.072723,156.587814,20182530
2011-05-24,183.290909,187.44545,183.290909,185.236359,158.438416,14121596
2011-05-25,185.636368,185.636368,182.436356,183.409088,156.875473,22213400
2011-05-26,185.199997,187.636368,184.345459,186.590912,159.596985,24824552
2011-05-27,187.318176,195.218185,187.309097,194.209091,166.113068,21147302
2011-05-30,194.909088,196.972733,194.563629,195.94545,167.598251,12552633
2011-05-31,196.509094,199.05455,195.109085,197.472733,168.904572,12853775
2011-06-01,197.05455,197.909088,194.372726,197.218185,168.686844,14988578
2011-06-02,193.036362,193.090912,189.527267,190.709091,165.252289,16240906
2011-06-03,191.818176,194.181824,189.290909,190.436356,165.015961,12010872
2011-06-06,189.090912,193.454544,188.27272,192.372726,166.693848,8044250
2011-06-07,190.963638,193.409088,190.918182,192.027267,166.394516,7526590
2011-06-08,190.936356,193.163635,189.090912,190.736359,165.275925,7484163
2011-06-09,190.0,192.163635,189.545456,190.545456,165.110474,11750871
2011-06-10,190.909088,190.909088,186.654541,188.345459,163.204163,11831715
2011-06-13,187.309097,190.181824,186.899994,189.018188,163.787094,10309585
2011-06-14,189.27272,192.263641,189.27272,191.918182,166.300003,13611840
2011-06-15,191.090912,191.600006,186.763641,187.481812,162.45578,10068916
2011-06-16,185.454544,189.800003,185.109085,187.0,162.0383,17063546
2011-06-17,189.072723,189.072723,186.190903,187.672729,162.621231,8868018
2011-06-20,187.436356,189.418182,183.636368,186.336365,161.463211,17278728
2011-06-21,186.672729,188.727264,182.436356,184.363632,159.753845,25492472
2011-06-22,186.245453,186.800003,183.636368,185.254547,160.525848,15268286
2011-06-23,184.727264,188.354538,184.427277,187.309097,162.306137,16378895
2011-06-24,188.199997,194.345459,188.181824,193.472733,167.646988,30416006
2011-06-27,191.709091,197.227264,190.399994,196.254547,170.057526,31891365
2011-06-28,196.363632,198.545456,195.154541,196.963638,170.671951,18590737
2011-06-29,198.163635,199.036362,197.0,197.681824,171.294266,23534104
2011-06-30,198.363632,199.909088,195.818176,199.027267,172.460098,30256534
2011-07-01,202.063629,202.063629,197.836365,199.063629,172.491638,15351198
2011-07-04,201.818176,202.145447,199.136368,199.954544,173.263611,9907144
2011-07-05,200.336365,200.336365,197.827271,199.509094,172.87764,11382959
2011-07-06,198.600006,200.0,194.836365,195.536362,169.435196,13279783
2011-07-07,196.254547,198.94545,193.300003,198.154541,171.703888,21552668
2011-07-08,198.390915,199.063629,192.136368,192.763641,167.032578,22574838
2011-07-11,192.727264,192.727264,190.263641,191.636368,166.055771,11887007
2011-07-12,189.454544,193.718185,188.563629,190.300003,164.897827,14191237
2011-07-13,190.909088,192.781815,190.245453,191.636368,166.055771,7449898
2011-07-14,190.890915,197.090912,190.218185,194.372726,168.426865,13062016
2011-07-15,193.636368,195.27272,192.27272,192.845459,167.103516,8569632
2011-07-18,192.181824,192.636368,189.436356,190.472733,165.047485,8912761
2011-07-19,190.172729,194.527267,189.290909,193.05455,167.284653,9965032
2011-07-20,193.818176,194.363632,189.509094,190.063629,164.692978,9530686
2011-07-21,189.454544,191.663635,188.590912,189.27272,164.007629,7679364
2011-07-22,190.545456,194.545456,190.263641,194.190903,168.269318,14966286
2011-07-25,194.163635,197.090912,192.090912,195.427277,169.340683,11831814
2011-07-26,195.627274,196.309097,187.77272,189.009094,163.779236,23305628
2011-07-27,189.354538,190.218185,185.209091,186.345459,161.471146,14696011
2011-07-28,184.018188,188.27272,183.636368,184.990906,160.297379,21029090
2011-07-29,183.818176,191.090912,182.472733,188.5,163.338058,35954077
2011-08-01,191.418182,192.672729,188.854538,190.063629,164.692978,11485974
2011-08-02,189.072723,189.336365,185.109085,185.763641,160.96698,16090563
2011-08-03,184.081818,184.081818,180.063629,182.172729,157.855408,21226898
2011-08-04,183.363632,184.545456,180.0,180.572723,156.468979,14940392
2011-08-05,176.363632,178.127274,172.727264,175.727264,152.270309,25544739
2011-08-08,170.918182,177.27272,169.709091,172.890915,149.812592,18978404
2011-08-09,166.363632,175.927277,165.536362,170.936356,148.118896,29403467
2011-08-10,175.263641,176.581818,174.127274,175.218185,151.829193,18588124
2011-08-11,174.27272,176.336365,170.909088,171.372726,148.49704,21163912
2011-08-12,174.418182,175.454544,169.463638,170.899994,148.087433,26148012
2011-08-16,174.927277,175.581818,169.572723,170.109085,147.402084,16205882
2011-08-17,169.636368,171.27272,164.845459,165.418182,143.337341,32595326
2011-08-18,166.363632,166.363632,156.600006,157.05455,136.090134,43620357
2011-08-19,153.636368,155.172729,149.699997,151.300003,131.103729,47374162
2011-08-22,151.818176,155.918182,150.081818,154.727264,134.073486,20057889
2011-08-23,155.818176,156.963638,151.218185,154.936356,134.254654,25564489
2011-08-24,153.636368,156.172729,151.618179,153.127274,132.687057,16749628
2011-08-25,154.527267,155.27272,150.454544,151.609085,131.371567,31804679
2011-08-26,151.372726,152.145447,147.981812,149.136368,129.228897,19450365
2011-08-29,151.818176,157.036362,151.818176,156.009094,135.184219,16352996
2011-08-30,158.181824,161.236359,156.363632,158.77272,137.578964,19674077
2011-09-02,162.090912,163.581818,159.300003,161.300003,139.768875,38295103
2011-09-05,159.454544,161.672729,157.345459,160.581818,139.146561,18440438
2011-09-06,159.090912,162.954544,155.509094,161.681824,140.099716,28641646
2011-09-07,162.545456,164.827271,161.836365,163.154541,141.37587,18460090
2011-09-08,163.981812,168.727264,160.727264,167.081818,144.7789,23734656
2011-09-09,168.318176,168.318176,162.490906,163.05455,141.28923,17818630
2011-09-12,160.05455,160.727264,155.154541,156.790909,135.861679,20189950
2011-09-13,158.636368,160.063629,153.090912,154.981812,134.294083,14670975
2011-09-14,155.790909,157.936371,152.736359,157.100006,136.129517,22201311
2011-09-15,159.090912,160.436356,154.709091,159.309097,138.043716,15777349
2011-09-16,162.0,162.718185,158.363632,160.709091,139.256836,34330356
2011-09-19,159.581818,159.581818,155.636368,156.27272,135.412643,11492277
2011-09-20,156.77272,161.418182,156.381821,160.427277,139.012634,14962002
2011-09-21,161.254547,164.509094,159.472733,163.854538,141.982407,17767211
2011-09-22,160.018188,160.654541,155.227264,156.790909,135.861679,16171727
2011-09-23,154.236359,157.436356,152.427277,153.409088,132.93129,16569982
2011-09-26,153.454544,159.009094,151.454544,156.009094,135.184219,22269373
2011-09-27,159.0,163.154541,158.845459,161.100006,139.595551,16565763
2011-09-28,161.909088,162.181824,155.927277,157.954544,136.86998,17561780
2011-09-29,156.754547,162.854538,156.018188,161.94545,140.328156,25041192
2011-09-30,161.672729,161.672729,157.454544,159.163635,137.917679,20190109
2011-10-03,156.363632,156.363632,152.009094,152.563629,132.1987,14760988
2011-10-04,151.636368,153.545456,143.845459,145.627274,126.188202,32054121
2011-10-05,145.636368,146.181824,138.436356,141.681824,122.769432,46823914
2011-10-07,148.563629,151.199997,148.181824,149.899994,129.890594,34183363
2011-10-10,149.981812,154.145447,148.390915,153.209091,132.757965,17562314
2011-10-11,154.909088,156.545456,150.745453,151.363632,131.158859,16706844
2011-10-12,152.727264,156.972733,151.590912,156.309097,135.444183,22795839
2011-10-13,159.181824,161.600006,157.454544,159.972733,138.618744,32000985
2011-10-14,159.454544,163.636368,158.563629,161.890915,140.280914,18327496
2011-10-17,162.727264,164.199997,161.290909,163.427277,141.612183,14377132
2011-10-18,161.454544,161.463638,157.463638,159.363632,138.090988,14456079
2011-10-19,161.454544,165.072723,161.454544,164.390915,142.447205,14040647
2011-10-20,160.972717,161.263641,158.209091,159.645447,138.335159,14801732
2011-10-21,160.0,160.600006,157.55455,158.281815,137.153549,10742424
2011-10-24,160.872726,163.181824,156.55455,157.899994,136.822723,17946791
2011-10-25,159.818176,162.163635,155.027267,159.709091,138.390305,41863701
2011-10-28,165.754547,170.0,165.727264,169.699997,147.047592,37484238
2011-10-31,170.0,173.390915,167.55455,169.300003,146.700989,29742339
2011-11-01,166.899994,167.909088,162.27272,162.727264,141.00563,29988117
