,Date,Open,High,Low,Close,Adj Close,Volume
70,2010-04-15,7728.950195,7743.740234000001,7706.0,7719.660156,7719.660156,5995330000
71,2010-04-16,7719.629883,7719.629883,7548.27002,7584.620117,7584.620117,8108470000
72,2010-04-19,7584.609863,7598.700195,7507.859863,7596.560059,7596.560059,6597740000
73,2010-04-20,7596.560059,7676.660156,7596.560059,7669.109863,7669.109863,5316590000
74,2010-04-21,7669.100098000001,7675.700195,7599.290039,7644.669922,7644.669922,5724310000
75,2010-04-22,7644.589844,7648.97998,7522.75,7642.830078,7642.830078,6035780000
76,2010-04-23,7642.830078,7701.609863,7603.850098000001,7701.609863,7701.609863,5326060000
77,2010-04-26,7701.609863,7727.220215,7671.640137,7677.649901999999,7677.649901999999,5647760000
78,2010-04-27,7677.640137,7677.640137,7453.22998,7463.089844,7463.089844,7454540000
79,2010-04-28,7463.089844,7520.459961,7437.390137,7499.720215,7499.720215,6342310000
80,2010-04-29,7499.72998,7605.529785,7499.72998,7589.290039,7589.290039,6059410000
81,2010-04-30,7589.290039,7596.97998,7473.339844,7474.399901999999,7474.399901999999,6048260000
82,2010-05-03,7474.430176000001,7560.160156,7473.509765999999,7543.120117,7543.120117,4938050000
83,2010-05-04,7543.109863,7543.109863,7307.819823999999,7337.25,7337.25,6594720000
84,2010-05-05,7337.25,7337.25,7204.240234000001,7258.02002,7258.02002,6795940000
85,2010-05-06,7257.899901999999,7259.189941,6666.959961,7011.919922,7011.919922,10617810000
86,2010-05-07,7011.910156,7061.649901999999,6809.649901999999,6916.180176000001,6916.180176000001,9472910000
87,2010-05-10,6916.180176000001,7288.029785,6916.180176000001,7257.620117,7257.620117,6893700000
88,2010-05-11,7257.589844,7311.029785,7177.049805,7221.660156,7221.660156,5842550000
89,2010-05-12,7221.97998,7324.02002,7221.97998,7316.359863,7316.359863,5225460000
90,2010-05-13,7316.359863,7325.839844,7225.339844,7234.370117,7234.370117,4870640000
91,2010-05-14,7234.149901999999,7234.149901999999,7017.560059,7077.640137,7077.640137,6126400000
92,2010-05-17,7077.669922,7115.660156,6926.390137,7063.830078,7063.830078,5922920000
93,2010-05-18,7063.830078,7150.879883,6939.589844,6959.209961,6959.209961,6170840000
94,2010-05-19,6959.189941,6979.100098000001,6823.370117,6927.209961,6927.209961,6765800000
95,2010-05-20,6927.209961,6927.209961,6648.919922,6653.0,6653.0,8328570000
96,2010-05-21,6653.0,6785.120117,6565.529785,6775.450195,6775.450195,5452130000
97,2010-05-24,6775.439941,6775.439941,6663.169922,6666.740234000001,6666.740234000001,5224040000
98,2010-05-25,6666.72998,6669.919922,6451.669922,6665.830078,6665.830078,7329580000
99,2010-05-26,6665.839844,6767.870117,6616.879883,6631.359863000001,6631.359863000001,4521050000
100,2010-05-27,6631.359863000001,6894.220215,6631.359863000001,6893.290039,6893.290039,5698460000
101,2010-05-28,6893.290039,6893.290039,6764.709961,6791.569823999999,6791.569823999999,4871210000
102,2010-06-01,6791.439941,6828.759765999999,6659.040039,6661.100098,6661.100098,5271480000
103,2010-06-02,6661.100098,6840.140137,6661.100098,6839.609863,6839.609863,5026360000
104,2010-06-03,6839.609863,6891.0,6790.209961,6860.390137,6860.390137,4995970000
105,2010-06-04,6860.330078,6860.330078,6575.709961,6600.27002,6600.27002,6180580000
106,2010-06-07,6600.22998,6643.5,6509.660156,6512.419922,6512.419922,5467560000
107,2010-06-08,6512.419922,6602.439941,6469.52002,6596.120117,6596.120117,6192750000
108,2010-06-09,6596.149902,6702.060059,6539.200195,6559.709961,6559.709961,5983200000
109,2010-06-10,6559.779785,6787.759765999999,6559.779785,6783.509765999999,6783.509765999999,5144780000
110,2010-06-11,6783.5,6815.669922,6726.419922,6814.759765999999,6814.759765999999,4059280000
111,2010-06-14,6814.779785,6922.859863,6811.810059,6817.970215,6817.970215,4425830000
112,2010-06-15,6817.97998,6991.350098000001,6817.97998,6989.879883,6989.879883,4644490000
113,2010-06-16,6989.859863,7002.029785,6922.709961,6976.080078,6976.080078,5002600000
114,2010-06-17,6976.089844,6998.540039,6918.850098000001,6982.040039,6982.040039,4557760000
115,2010-06-18,6982.040039,7009.629883,6965.109863,6988.25,6988.25,4555360000
116,2010-06-21,6988.240234000001,7088.77002,6947.27002,6978.859863,6978.859863,4514360000
117,2010-06-22,6978.859863,7003.419922,6853.470215,6858.950195,6858.950195,4514380000
118,2010-06-23,6858.950195,6893.540039,6794.080078,6850.049805,6850.049805,4526150000
119,2010-06-24,6850.02002,6850.02002,6719.52002,6730.240234000001,6730.240234000001,4814830000
120,2010-06-25,6730.209961,6792.589844,6689.27002,6763.930176000001,6763.930176000001,5128840000
121,2010-06-28,6763.930176000001,6794.129883,6724.560059,6736.600098000001,6736.600098000001,3896410000
122,2010-06-29,6735.569823999999,6735.569823999999,6482.339844,6520.089844,6520.089844,6136700000
123,2010-06-30,6520.180176,6574.459961,6454.339844,6469.649902,6469.649902,5067080000
124,2010-07-01,6469.649902,6502.75,6355.830078,6462.029785,6462.029785,6435770000
125,2010-07-02,6462.049805,6509.600098,6396.950195,6434.810059,6434.810059,3968500000
126,2010-07-06,6434.839844,6585.129883,6428.240234000001,6486.089844,6486.089844,4691240000
127,2010-07-07,6486.140136999999,6688.850098,6486.140136999999,6685.779785,6685.779785,4931220000
128,2010-07-08,6685.810059,6756.959961,6679.799805,6755.810059,6755.810059,4548460000
129,2010-07-09,6755.810059,6809.470215,6737.589844,6808.709961,6808.709961,3506570000
130,2010-07-12,6808.709961,6811.950195,6744.109863,6794.47998,6794.47998,3426990000
131,2010-07-13,6794.450195,6929.879883,6794.450195,6907.779785,6907.779785,4640460000
132,2010-07-14,6907.759765999999,6928.640137,6853.490234000001,6903.359863,6903.359863,4521050000
133,2010-07-15,6903.359863,6927.680176000001,6814.649901999999,6916.810059,6916.810059,4552470000
134,2010-07-16,6916.72998,6916.72998,6699.77002,6709.509765999999,6709.509765999999,5297350000
135,2010-07-19,6709.52002,6760.620117,6679.529785,6739.640137,6739.640137,4089500000
136,2010-07-20,6739.379883,6823.120117,6654.22998,6820.040039,6820.040039,4713280000
137,2010-07-21,6820.120117,6852.939941,6701.330078,6731.160156,6731.160156,4747180000
138,2010-07-22,6731.160156,6919.930176000001,6731.160156,6901.910156,6901.910156,4826900000
139,2010-07-23,6901.939941,6971.370117,6864.790039,6965.109863,6965.109863,4524570000
140,2010-07-26,6965.149901999999,7046.0,6954.450195,7046.0,7046.0,4009650000
141,2010-07-27,7046.060059,7092.549805,7015.080078,7044.990234000001,7044.990234000001,4725690000
142,2010-07-28,7044.97998,7051.640137,6979.529785,6999.180176000001,6999.180176000001,4002390000
143,2010-07-29,6999.189941,7081.379883,6939.419922,6994.569823999999,6994.569823999999,4612420000
144,2010-07-30,6994.569823999999,7024.27002,6910.759765999999,6998.990234000001,6998.990234000001,4006450000
145,2010-08-02,6999.100098000001,7183.120117,6999.100098000001,7174.899901999999,7174.899901999999,4144180000
146,2010-08-03,7174.810059,7181.810059,7113.589844,7146.990234000001,7146.990234000001,4071820000
147,2010-08-04,7146.970215,7190.790039,7136.169922,7182.140137,7182.140137,4057850000
148,2010-08-05,7182.140137,7182.140137,7134.370117,7174.27002,7174.27002,3685560000
149,2010-08-06,7174.25,7174.25,7068.290039,7153.720215,7153.720215,3857890000
150,2010-08-09,7153.75,7196.540039,7147.77002,7188.299805,7188.299805,3979360000
151,2010-08-10,7188.200195,7188.200195,7068.419922,7139.75,7139.75,3979360000
152,2010-08-11,7139.740234000001,7139.740234000001,6897.470215,6902.709961,6902.709961,4511860000
153,2010-08-12,6902.700195,6902.740234000001,6841.339844,6881.939941,6881.939941,4521050000
154,2010-08-13,6881.830078,6908.680176000001,6858.819823999999,6861.040039,6861.040039,3328890000
155,2010-08-16,6860.850098000001,6890.060059,6812.540039,6871.580078,6871.580078,3142450000
156,2010-08-17,6871.620117,7001.080078,6871.620117,6959.790039,6959.790039,3968210000
157,2010-08-18,6959.790039,6999.740234000001,6918.399901999999,6968.080078,6968.080078,3724260000
158,2010-08-19,6967.990234000001,6967.990234000001,6821.910156,6850.450195,6850.450195,4290540000
159,2010-08-20,6850.379883,6850.379883,6760.430176000001,6813.149901999999,6813.149901999999,3761570000
160,2010-08-23,6813.180176000001,6875.939941,6784.959961,6784.970215,6784.970215,3210950000
161,2010-08-24,6784.950195,6784.950195,6639.339844,6681.029785,6681.029785,4436330000
162,2010-08-25,6681.029785,6716.52002,6594.950195,6696.120117,6696.120117,4360190000
163,2010-08-26,6696.169922,6755.169922,6651.180176,6665.259765999999,6665.259765999999,3646710000
164,2010-08-27,6665.310059,6797.410156,6631.27002,6794.910156,6794.910156,4102460000
165,2010-08-30,6794.910156,6794.910156,6694.700195,6695.279785,6695.279785,2917990000
166,2010-08-31,6695.240234000001,6744.370117,6652.319824,6704.149902,6704.149902,4038770000
167,2010-09-01,6704.22998,6915.709961,6704.22998,6910.97998,6910.97998,4396880000
168,2010-09-02,6910.97998,6966.350098000001,6905.140137,6966.25,6966.25,3704210000
169,2010-09-03,6966.330078,7063.22998,6966.330078,7055.029785,7055.029785,3534500000
170,2010-09-07,7055.240234000001,7055.240234000001,6955.490234000001,6959.939941,6959.939941,3107380000
171,2010-09-08,6959.939941,7033.890137,6959.939941,6999.939941,6999.939941,3224640000
172,2010-09-09,6999.970215,7080.290039,6999.970215,7034.370117,7034.370117,3387770000
173,2010-09-10,7034.370117,7075.609863,7034.370117,7067.509765999999,7067.509765999999,0
174,2010-09-13,7067.529785,7167.379883,7067.529785,7156.180176000001,7156.180176000001,4521050000
175,2010-09-14,7156.180176000001,7200.410156,7119.419922,7162.080078,7162.080078,4521050000
176,2010-09-15,7162.080078,7186.439941,7114.459961,7179.790039,7179.790039,3369840000
177,2010-09-16,7179.77002,7179.77002,7138.709961,7169.47998,7169.47998,3364080000
178,2010-09-17,7169.470215,7197.540039,7136.439941,7154.649901999999,7154.649901999999,4086140000
179,2010-09-20,7154.660156,7277.709961,7154.660156,7266.02002,7266.02002,3364080000
180,2010-09-21,7266.009765999999,7298.600098000001,7212.700195,7245.950195,7245.950195,4175660000
181,2010-09-22,7245.959961,7281.240234000001,7193.77002,7210.850098000001,7210.850098000001,3911070000
182,2010-09-23,7210.790039,7212.609863,7128.22998,7141.509765999999,7141.509765999999,3847850000
183,2010-09-24,7141.549805,7302.25,7141.549805,7301.040039,7301.040039,4123950000
184,2010-09-27,7301.029785,7305.939941,7262.330078,7263.370117,7263.370117,3587860000
185,2010-09-28,7263.370117,7321.149901999999,7198.859863,7310.319823999999,7310.319823999999,4025840000
186,2010-09-29,7310.27002,7324.549805,7270.049805,7299.310059,7299.310059,3990280000
187,2010-09-30,7299.319823999999,7376.910156,7246.240234000001,7281.069823999999,7281.069823999999,4284160000
188,2010-10-01,7281.089844,7350.589844,7281.089844,7335.910156,7335.910156,4298910000
189,2010-10-04,7335.910156,7339.680176000001,7240.209961,7272.529785,7272.529785,3604110000
190,2010-10-05,7272.569823999999,7448.22998,7272.569823999999,7434.180176000001,7434.180176000001,4068840000
191,2010-10-06,7434.169922,7461.529785,7422.759765999999,7448.330078,7448.330078,4073160000
192,2010-10-07,7448.330078,7476.330078,7384.870117,7425.009765999999,7425.009765999999,3910550000
193,2010-10-08,7425.0,7493.120117,7417.589844,7478.419922,7478.419922,3871420000
194,2010-10-11,7478.379883,7498.029785,7458.950195,7479.009765999999,7479.009765999999,3118110000
195,2010-10-12,7478.799805,7505.339844,7401.410156,7489.620117,7489.620117,4076170000
196,2010-10-13,7489.669922,7596.430176000001,7489.669922,7561.5,7561.5,4969410000
197,2010-10-14,7561.5,7582.950195,7501.990234000001,7546.589844,7546.589844,4969410000
198,2010-10-15,7546.640137,7579.629883,7478.720215,7520.600098000001,7520.600098000001,5724910000
199,2010-10-18,7520.640137,7577.22998,7503.339844,7571.100098000001,7571.100098000001,4450050000
200,2010-10-19,7571.089844,7571.089844,7384.77002,7423.649901999999,7423.649901999999,5600120000
201,2010-10-20,7423.649901999999,7549.060059,7423.649901999999,7523.810059,7523.810059,5027880000
202,2010-10-21,7523.830078,7586.22998,7460.149901999999,7515.669922,7515.669922,4625470000
203,2010-10-22,7515.680176000001,7540.359863,7502.810059,7522.910156,7522.910156,3177890000
204,2010-10-25,7522.959961,7615.22998,7522.959961,7546.379883,7546.379883,4221380000
205,2010-10-26,7546.379883,7546.379883,7483.529785,7530.799805,7530.799805,4203680000
206,2010-10-27,7530.740234000001,7530.740234000001,7417.419922,7480.870117,7480.870117,4335670000
207,2010-10-28,7480.870117,7540.959961,7470.72998,7504.850098000001,7504.850098000001,4283460000
208,2010-10-29,7504.850098000001,7521.100098000001,7483.22998,7513.350098000001,7513.350098000001,3537880000
209,2010-11-01,7513.370117,7579.040039,7468.040039,7509.209961,7509.209961,4129180000
210,2010-11-02,7509.509765999999,7594.22998,7509.509765999999,7582.140137,7582.140137,3866200000
211,2010-11-03,7582.140137,7608.410156,7513.819823999999,7608.410156,7608.410156,4665480000
212,2010-11-04,7608.430176000001,7783.319823999999,7608.430176000001,7782.430176000001,7782.430176000001,5695470000
213,2010-11-05,7782.430176000001,7817.25,7767.740234000001,7800.660156,7800.660156,5637460000
214,2010-11-08,7800.649901999999,7800.649901999999,7736.0,7782.200195,7782.200195,3937230000
215,2010-11-09,7782.200195,7815.459961,7673.990234000001,7702.310059,7702.310059,4848040000
216,2010-11-10,7702.310059,7747.569823999999,7642.669922,7747.459961,7747.459961,4561300000
217,2010-11-11,7747.419922,7747.419922,7670.910156,7723.240234000001,7723.240234000001,3931120000
218,2010-11-12,7723.220215,7723.220215,7590.560059,7623.240234000001,7623.240234000001,4213620000
219,2010-11-15,7623.259765999999,7683.709961,7616.580078,7617.509765999999,7617.509765999999,3503370000
220,2010-11-16,7617.470215,7617.470215,7437.939941,7472.629883,7472.629883,5116380000
221,2010-11-17,7472.689941,7519.879883,7464.529785,7488.759765999999,7488.759765999999,3904780000
222,2010-11-18,7488.870117,7635.839844,7488.870117,7619.939941,7619.939941,4687260000
223,2010-11-19,7619.919922,7641.620117,7557.160156,7641.080078,7641.080078,3675390000
224,2010-11-22,7641.060059,7641.060059,7526.910156,7610.299805,7610.299805,3689500000
225,2010-11-23,7610.290039,7610.290039,7448.040039,7470.77002,7470.77002,4133070000
226,2010-11-24,7470.790039,7579.430176000001,7470.790039,7579.259765999999,7579.259765999999,3384250000
227,2010-11-26,7579.259765999999,7579.259765999999,7488.660156,7500.540039,7500.540039,1613820000
228,2010-11-29,7500.540039,7500.540039,7389.680176000001,7483.339844,7483.339844,3673450000
229,2010-11-30,7483.310059,7483.310059,7385.580078,7430.939941,7430.939941,4284700000
230,2010-12-01,7430.950195,7609.509765999999,7430.950195,7603.72998,7603.72998,4548110000
231,2010-12-02,7603.72998,7714.810059,7603.72998,7712.25,7712.25,4970800000
232,2010-12-03,7712.290039,7755.799805,7692.100098000001,7751.580078,7751.580078,3735780000
233,2010-12-06,7751.580078,7754.620117,7714.870117,7740.689941,7740.689941,3527370000
234,2010-12-07,7740.77002,7825.819823999999,7736.819823999999,7739.640137,7739.640137,6970630000
235,2010-12-08,7739.640137,7773.839844,7702.859863,7750.319823999999,7750.319823999999,4607590000
236,2010-12-09,7750.330078,7793.899901999999,7744.259765999999,7782.140137,7782.140137,4522510000
237,2010-12-10,7782.140137,7825.22998,7770.700195,7823.299805,7823.299805,4547310000
238,2010-12-13,7823.319823999999,7887.100098000001,7823.319823999999,7850.02002,7850.02002,4361240000
239,2010-12-14,7850.029785,7890.410156,7833.52002,7855.220215,7855.220215,4132350000
240,2010-12-15,7855.220215,7865.410156,7788.600098000001,7798.779785,7798.779785,4407340000
241,2010-12-16,7798.25,7842.310059,7780.669922,7840.240234000001,7840.240234000001,4736820000
242,2010-12-17,7840.240234000001,7840.790039,7796.680176000001,7835.310059,7835.310059,4632470000
243,2010-12-20,7835.310059,7865.759765999999,7817.72998,7846.959961,7846.959961,3548140000
244,2010-12-21,7846.990234000001,7912.799805,7846.990234000001,7906.100098000001,7906.100098000001,3479670000
245,2010-12-22,7906.109863,7934.890137,7906.109863,7931.759765999999,7931.759765999999,0
246,2010-12-23,7931.759765999999,7932.950195,7911.870117,7925.359863,7925.359863,2515020000
247,2010-12-27,7925.359863,7925.359863,7886.029785,7920.939941,7920.939941,1992470000
248,2010-12-28,7920.930176000001,7939.839844,7915.970215,7931.669922,7931.669922,2478450000
249,2010-12-29,7931.669922,7976.459961,7931.669922,7961.47998,7961.47998,2214380000
250,2010-12-30,7961.47998,7974.959961,7939.060059,7951.910156,7951.910156,1970720000
251,2010-12-31,7951.919922,7982.589844,7938.120117,7964.02002,7964.02002,1799770000
252,2011-01-03,7964.040039,8071.430176000001,7964.040039,8043.970215,8043.970215,4286670000
253,2011-01-04,8044.0,8062.609863,7969.149901999999,8022.180176000001,8022.180176000001,4796420000
254,2011-01-05,8022.180176000001,8044.350098000001,7970.240234000001,8040.040039,8040.040039,4764920000
255,2011-01-06,8040.029785,8049.569823999999,7984.009765999999,8000.899901999999,8000.899901999999,4844100000
256,2011-01-07,8000.899901999999,8021.850098000001,7921.140137,7980.319823999999,7980.319823999999,4963110000
257,2011-01-10,7980.310059,7980.310059,7909.339844,7966.089844,7966.089844,4036450000
258,2011-01-11,7966.109863,8031.47998,7966.109863,8018.680176000001,8018.680176000001,4050750000
259,2011-01-12,8018.75,8126.790039,8018.75,8122.97998,8122.97998,4226940000
260,2011-01-13,8122.97998,8148.950195,8101.459961,8119.430176000001,8119.430176000001,4310840000
261,2011-01-14,8119.410156,8174.120117,8095.669922,8174.120117,8174.120117,4661590000
262,2011-01-18,8174.129883,8194.69043,8165.560059,8190.910156,8190.910156,5284990000
263,2011-01-19,8190.899901999999,8200.240234,8088.919922,8104.919922,8104.919922,4743710000
264,2011-01-20,8104.859863,8104.859863,8015.22998,8076.720215,8076.720215,4935320000
265,2011-01-21,8076.720215,8151.72998,8076.720215,8105.75,8105.75,4935320000
266,2011-01-24,8105.720215,8163.040039,8097.859863,8157.419922,8157.419922,3902470000
267,2011-01-25,8157.399901999999,8157.399901999999,8081.299805,8141.129883,8141.129883,4595380000
268,2011-01-26,8141.209961,8204.320313,8141.209961,8193.639648,8193.639648,4730980000
269,2011-01-27,8193.639648,8222.509766,8176.439941,8207.05957,8207.05957,4309190000
270,2011-01-28,8207.05957,8210.25,8055.220215,8062.640137,8062.640137,5618630000
271,2011-01-31,8062.649901999999,8148.959961,8062.649901999999,8139.160156,8139.160156,4167160000
272,2011-02-01,8139.200195,8295.959961,8139.200195,8290.089844,8290.089844,5164500000
273,2011-02-02,8290.05957,8300.759766,8262.230469,8272.570313,8272.570313,4098260000
274,2011-02-03,8272.55957,8295.700195,8206.44043,8289.049805,8289.049805,4370990000
275,2011-02-04,8289.05957,8289.05957,8236.94043,8288.5,8288.5,3925950000
276,2011-02-07,8288.540039,8356.709961,8288.540039,8336.639648,8336.639648,3902270000
277,2011-02-08,8336.650391,8380.660156,8322.0,8379.849609,8379.849609,3881530000
278,2011-02-09,8379.849609,8379.849609,8308.240234,8343.990234,8343.990234,3922240000
279,2011-02-10,8343.94043,8345.120117,8269.049805,8337.129883,8337.129883,4184610000
280,2011-02-11,8337.129883,8386.429688,8292.94043,8374.889648,8374.889648,4219300000
281,2011-02-14,8374.889648,8409.879883,8368.660156,8405.150391,8405.150391,3567040000
282,2011-02-15,8405.150391,8405.150391,8367.349609,8383.669922,8383.669922,3926860000
283,2011-02-16,8383.759766,8457.849609,8383.759766,8453.759766,8453.759766,1966450000
284,2011-02-17,8453.75,8503.799805,8435.120117,8497.410156,8497.410156,1966450000
285,2011-02-18,8497.410156,8520.269531,8483.070313,8507.900391,8507.900391,1162310000
286,2011-02-22,8507.870117,8507.870117,8307.360352,8325.860352,8325.860352,1322780000
287,2011-02-23,8325.860352,8351.200195,8242.110352,8292.919922,8292.919922,1330340000
288,2011-02-24,8292.94043,8318.480469,8212.660156,8276.290039,8276.290039,1222900000
289,2011-02-25,8276.44043,8378.339844,8276.44043,8378.040039,8378.040039,3836030000
290,2011-02-28,8378.05957,8447.870117,8378.05957,8438.549805,8438.549805,1252850000
291,2011-03-01,8438.549805,8466.0,8314.679688,8315.849609,8315.849609,1180420000
292,2011-03-02,8315.820313,8367.280273,8302.19043,8338.759766,8338.759766,1025000000
293,2011-03-03,8338.759766,8470.349609,8338.759766,8465.450195,8465.450195,4340470000
294,2011-03-04,8465.450195,8467.69043,8361.879883,8413.049805,8413.049805,4223740000
295,2011-03-07,8413.049805,8455.509766,8305.700195,8337.019531,8337.019531,3964730000
296,2011-03-08,8337.019531,8417.139648,8301.610352,8394.040039,8394.040039,4531420000
297,2011-03-09,8394.040039,8400.349609,8341.570313,8379.44043,8379.44043,3709520000
298,2011-03-10,8379.44043,8379.44043,8195.929688,8200.070313,8200.070313,4723020000
299,2011-03-11,8200.070313,8270.679688,8164.419922,8248.530273,8248.530273,3740400000
300,2011-03-14,8248.530273,8248.530273,8124.040039,8193.959961,8193.959961,4050370000
301,2011-03-15,8193.959961,8193.959961,7933.819823999999,8092.109863,8092.109863,5201400000
302,2011-03-16,8092.109863,8092.109863,7873.299805,7929.870117,7929.870117,5833000000
303,2011-03-17,7929.870117,8091.660156,7929.870117,8064.859863,8064.859863,4134950000
