Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,1257.900024,1265.5,1255.800049,1260.449951,1209.86438,4253550
2021-01-04,1269.0,1290.0,1261.150024,1288.25,1236.548706,7208454
2021-01-05,1282.0,1299.0,1275.050049,1293.800049,1241.875977,8145280
2021-01-06,1300.0,1302.0,1268.050049,1282.099976,1230.645386,7161715
2021-01-07,1296.0,1297.650024,1255.5,1262.150024,1211.496216,10954918
2021-01-08,1278.25,1316.800049,1278.25,1312.099976,1259.441528,13186251
2021-01-11,1342.099976,1383.349976,1340.0,1376.199951,1320.968872,20528626
2021-01-12,1378.0,1378.0,1360.0,1371.75,1316.69751,8309868
2021-01-13,1373.849976,1392.800049,1360.0,1387.150024,1331.479492,14442997
2021-01-14,1360.0,1384.0,1318.449951,1370.5,1315.497681,27521697
2021-01-15,1360.0,1364.449951,1340.0,1344.949951,1290.973145,15018441
2021-01-18,1338.0,1340.0,1306.0,1312.050049,1259.393555,8861765
2021-01-19,1320.0,1331.0,1312.0,1316.650024,1263.80896,5585744
2021-01-20,1320.550049,1348.400024,1320.550049,1339.449951,1285.693848,8225838
2021-01-21,1350.0,1361.050049,1335.0,1339.699951,1285.933716,6142421
2021-01-22,1327.0,1356.0,1326.550049,1340.849976,1287.037598,9646591
2021-01-25,1345.0,1347.900024,1313.0,1325.099976,1271.919678,6542611
2021-01-27,1319.599976,1327.550049,1285.099976,1301.0,1248.786987,8133665
2021-01-28,1291.800049,1296.449951,1272.550049,1276.199951,1224.982178,4660690
2021-01-29,1286.25,1291.150024,1231.0,1239.050049,1189.323242,12183519
2021-02-01,1250.550049,1277.949951,1241.0,1260.900024,1210.296387,8880279
2021-02-02,1280.0,1294.400024,1263.599976,1271.25,1220.230713,6892490
2021-02-03,1277.650024,1304.0,1273.0,1284.650024,1233.093262,8182968
2021-02-04,1285.0,1293.400024,1272.050049,1279.349976,1228.005859,5032240
2021-02-05,1286.400024,1288.75,1262.0,1272.099976,1221.046753,5477481
2021-02-08,1285.5,1310.0,1275.5,1303.550049,1251.234741,6921922
2021-02-09,1306.900024,1332.0,1297.849976,1305.550049,1253.154419,7965949
2021-02-10,1295.800049,1304.349976,1283.599976,1296.5,1244.467529,5951207
2021-02-11,1289.0,1296.0,1283.050049,1292.650024,1240.772095,4673317
2021-02-12,1305.0,1323.75,1301.550049,1309.800049,1257.233765,5797875
2021-02-15,1320.0,1328.400024,1307.099976,1309.650024,1257.089722,4363513
2021-02-16,1314.0,1319.75,1286.0,1290.400024,1238.612427,6896421
2021-02-17,1290.400024,1294.5,1275.0,1281.300049,1229.877563,4575741
2021-02-18,1276.0,1306.0,1275.0,1292.449951,1240.579956,6437551
2021-02-19,1296.099976,1299.5,1276.800049,1291.300049,1239.476318,5389696
2021-02-22,1295.0,1308.550049,1260.0,1265.199951,1214.423706,7371303
2021-02-23,1271.150024,1291.0,1257.550049,1266.349976,1215.527466,6612942
2021-02-24,1260.050049,1276.599976,1252.0,1274.300049,1223.158569,4537258
2021-02-25,1288.449951,1299.75,1272.0,1274.550049,1223.398438,8788221
2021-02-26,1269.0,1274.300049,1244.75,1253.300049,1203.001221,15132388
2021-03-01,1263.300049,1284.5,1259.0,1267.0,1216.151489,5756286
2021-03-02,1282.25,1310.0,1279.199951,1304.5,1252.146484,10461434
2021-03-03,1319.199951,1347.0,1308.0,1343.550049,1289.629272,9056399
2021-03-04,1335.0,1363.849976,1325.900024,1330.349976,1276.958984,12041941
2021-03-05,1328.5,1340.0,1305.050049,1316.699951,1263.856689,6486176
2021-03-08,1324.800049,1346.099976,1317.199951,1335.75,1282.142334,5119392
2021-03-09,1329.5,1350.449951,1318.75,1345.550049,1291.549072,6518173
2021-03-10,1356.900024,1374.0,1355.0,1368.150024,1313.242065,7925984
2021-03-12,1373.0,1391.699951,1370.050049,1374.849976,1319.673218,9462061
2021-03-15,1370.0,1379.900024,1358.5,1373.599976,1318.473267,6658635
2021-03-16,1386.050049,1406.0,1380.5,1384.0,1328.455811,9352771
2021-03-17,1392.25,1400.0,1382.0,1387.0,1331.335571,7626744
2021-03-18,1393.75,1393.75,1313.5,1337.099976,1283.438232,10961755
2021-03-19,1330.0,1355.199951,1318.0,1344.449951,1290.493164,12767112
2021-03-22,1350.099976,1376.0,1336.099976,1370.800049,1315.785645,4862758
2021-03-23,1372.449951,1383.25,1359.599976,1371.550049,1316.505615,7165335
2021-03-24,1357.849976,1370.449951,1346.25,1353.75,1299.4198,6134303
2021-03-25,1346.75,1352.5,1327.599976,1333.800049,1280.27063,8749994
2021-03-26,1344.699951,1356.699951,1332.0,1336.199951,1282.574219,4922071
2021-03-30,1346.900024,1400.0,1336.150024,1385.300049,1329.703857,10546381
2021-03-31,1382.0,1388.0,1363.300049,1368.050049,1313.146118,8220987
2021-04-01,1380.0,1391.599976,1371.0,1385.199951,1329.607666,5675155
2021-04-05,1391.0,1425.0,1387.0,1409.900024,1353.316528,9479572
2021-04-06,1423.0,1426.0,1406.449951,1411.050049,1354.420288,5793571
2021-04-07,1410.25,1434.949951,1406.599976,1430.199951,1372.80188,5879234
2021-04-08,1430.0,1451.699951,1421.0,1439.849976,1382.064453,5654434
2021-04-09,1455.0,1455.0,1430.050049,1441.050049,1383.216431,6052712
2021-04-12,1474.0,1477.550049,1415.0,1425.75,1368.530273,20384532
2021-04-13,1433.0,1435.25,1375.0,1397.150024,1341.078247,14855206
2021-04-15,1332.300049,1366.400024,1320.0,1360.75,1306.138916,25342491
2021-04-16,1365.0,1370.849976,1346.599976,1353.75,1299.4198,10879878
2021-04-19,1340.0,1379.699951,1332.349976,1362.550049,1307.866821,12508028
2021-04-20,1379.0,1379.0,1342.400024,1351.349976,1297.116333,8560766
2021-04-22,1355.550049,1364.800049,1345.150024,1351.099976,1296.876343,6622446
2021-04-23,1343.0,1348.400024,1331.0,1333.800049,1280.27063,7316262
2021-04-26,1332.25,1351.300049,1321.0,1343.550049,1289.629272,7088606
2021-04-27,1346.0,1353.0,1340.150024,1348.5,1294.380493,3636115
